UACC62_vitro_vehicle_rep1	UACC62_vitro_vehicle_rep2	UACC62_vitro_vem_48h_rep1	UACC62_vitro_vem_48h_rep2
YAE1D1	273.533660700773	251.587763869595	387.193442228449	325.698673145246
YAF2	209.770746550931	188.690822902196	216.372805951192	246.771694070171
YAP1	2189.19338581125	2094.1588049965	1509.43325874085	1818.31774578021
YARS	2495.99465389455	2488.03800908743	1854.18036104586	1849.28909199954
YARS2	299.408466442738	342.324334445514	203.94948694921	199.815136898924
YBEY	114.588425428702	97.9542523262766	137.691785605304	121.887233508344
YBX1	8395.45036306258	8155.98037790366	4166.98824858157	3418.83699234059
YBX2	19.4061043064738	22.6841426439799	11.3880424184838	12.9879838984301
YDJC	689.378752982353	682.586474105212	368.558463725475	301.720856717375
YEATS2	1686.48287425308	1733.27471747864	1051.8410088345	1301.79561689649
YEATS4	331.751973620194	346.448724017147	233.972507870667	217.798499219827
YES1	990.635419835232	1014.59983462164	807.515735128851	1006.06921428608
YIF1A	773.47187164374	788.789505574754	767.139948372408	614.431545964191
YIF1B	896.377198918074	847.56205697052	752.646076203429	645.402892183524
YIPF1	362.24728038751	365.008477089494	470.015568908331	405.624727904815
YIPF2	732.811462620652	747.545609858427	759.893012287919	667.382557242406
YIPF3	912.086902404267	930.049848403174	1508.39798215735	1403.70133671494
YIPF4	709.708957493898	764.043168144958	1102.56956142593	1035.04240913643
YIPF5	986.014918809881	933.143140581898	910.008116895205	926.143159526512
YIPF6	875.12289420146	917.676679688276	887.232032058237	1010.06551702406
YIPF7	0	0	1.03527658349853	3.99630273797848
YJEFN3	31.4194069723861	29.9018243943371	42.4463399234396	41.961178748774
YKT6	3604.91489997877	3493.3579671729	4701.19096566681	4128.18072833177
YLPM1	1194.86156515574	1149.67359309262	854.103181386284	1219.87141076793
YME1L1	1655.98756748576	1582.73449811405	1440.06972764645	1550.56546233565
YOD1	340.068875465826	352.635308374596	292.983273130083	306.716235139848
YPEL1	98.8787219425091	76.301207075205	216.372805951192	169.842866364085
YPEL2	991.559520040302	1085.74555473231	658.435907105063	787.27163938176
YPEL3	88.7136196867372	92.7987653617358	228.796124953174	175.837320471053
YPEL4	27.7230061521054	31.9640191801534	223.619742035682	204.810515321397
YPEL5	1079.34903952197	1058.9370225167	1979.44882764918	1600.51924656038
YRDC	496.241810122686	480.49138509521	348.888208639003	310.712537877827
YSK4	0	2.06219478581635	0	0
YTHDC1	677.365450316441	675.368792354855	698.811693861505	752.303990424448
YTHDC2	782.712873694442	821.784622147816	782.669097124886	976.096943751243
YTHDF1	1149.5806551073	1057.90592512379	1228.87330461275	1261.8325895167
YTHDF2	1723.44688245588	1825.04238544747	1559.12653474878	1565.55159760307
YTHDF3	1271.56188217657	1318.77356552956	1562.23236449928	1772.36026429345
YWHAB	4624.19742617118	4528.5797496527	4589.38109464897	4300.02174606484
YWHAE	8422.24926900961	8392.10168087964	6581.25324130013	6034.4171343475
YWHAG	8548.85099710423	8270.43218851647	6057.40329004988	6961.55936955851
YWHAH	824.2973829226	789.820602967662	1335.5067927131	1112.97031252701
YWHAQ	4062.34450148851	4218.21943438734	3743.56012593067	3553.71220974736
YWHAZ	10304.6413867376	10053.1995808547	11140.6113150276	11015.8084972377
YY1	1189.31696392532	1161.0156644146	1088.07568925695	1127.95644779443
YY1AP1	691.226953392494	698.052934998835	735.046374283954	702.350206199717
YY2	71.1557157904038	62.8969409673987	42.4463399234396	50.9528599092256
ZACN	483.304407251704	462.962729415771	899.65535106022	753.303066108943
ZADH2	789.181575129933	814.566940397458	320.935740884543	369.658003263009
ZAK	1681.86237322773	1695.12411394104	568.366844340691	784.274412328276
ZAN	0	0	0	0
ZAP70	0	1.03109739290818	1.03527658349853	2.99722705348386
ZAR1	0	0	0	0
ZAR1L	1.84820041014036	1.03109739290818	0	0
ZBBX	12.0133026659123	10.3109739290818	13.4585955854808	10.9898325294408
ZBED1	0	0	0	0
ZBED2	0	0	0	0
ZBED3	44.3568098433686	31.9640191801534	22.7760848369676	65.9389951766449
ZBED4	507.331012583528	556.792592170415	297.124379464077	399.630273797848
ZBED5	561.852924682669	531.01515734771	522.814674666756	499.53784224731
ZBED6	255.97575680444	274.271906513575	87.9985095973748	269.750434813547
ZBP1	0.924100205070179	0	0	0
ZBTB1	692.151053597564	634.124896638528	893.443691559228	1040.0377875589
ZBTB10	498.090010532826	515.548696454088	524.885227833753	652.396421974986
ZBTB11	711.557157904038	706.3017141421	473.121398658827	664.385330188922
ZBTB12	48.9773108687195	43.3060905021433	33.1288506719528	51.9519355937202
ZBTB16	0	0	0	0.999075684494619
ZBTB17	607.133834731108	618.658435744905	768.175224955907	654.394573343976
ZBTB2	202.377944910369	176.317654187298	174.961742611251	179.833623209031
ZBTB20	46.205010253509	43.3060905021433	35.1994038389499	45.9574814867525
ZBTB20-AS1	1.84820041014036	4.1243895716327	3.10582975049558	3.99630273797848
ZBTB22	189.440542039387	211.374965546176	290.912719963086	256.762450915117
ZBTB24	299.408466442738	275.303003906483	253.642762957139	307.715310824343
ZBTB25	89.6377198918074	80.4255966468376	62.1165950099116	80.9251304440642
ZBTB26	86.8654192765968	91.7676679688276	63.1518715934101	96.9103413959781
ZBTB3	49.9014110737897	43.3060905021433	55.9049355089204	78.9269790750749
ZBTB32	6.46870143549125	5.15548696454088	7.24693608448969	6.99352979146234
ZBTB33	1474.86392729201	1473.43817446578	1073.58181708797	1365.73646070414
ZBTB34	170.958537937983	158.788998507859	163.573700192767	232.784634487246
ZBTB37	54.5219120991406	48.4615774666842	25.8819145874632	50.9528599092256
ZBTB38	1929.52122818653	1944.64968302482	1678.18334185111	2379.79828046618
ZBTB39	188.516441834317	172.193264615665	143.903445106295	177.835471840042
ZBTB4	1215.19176966729	1295.05832549267	1534.27989674482	1920.22346559866
ZBTB40	632.084540268002	616.596240959089	697.776417278007	912.156099943587
ZBTB41	583.107229399283	578.445637421486	604.60152476314	787.27163938176
ZBTB42	63.7629141498424	61.8658435744905	75.5751905953924	88.9177359200211
ZBTB43	198.681544090088	214.4682577249	207.055316699705	250.767996808149
ZBTB44	410.300491051159	447.496268522148	423.428122650897	541.499020996084
ZBTB45	336.372474645545	328.920068337708	247.431103456148	210.804969428365
ZBTB46	112.740225018562	95.8920575404603	231.90195470367	240.777239963203
ZBTB47	397.363088180177	409.345664984545	587.001822843665	630.416756916105
ZBTB48	259.67215762472	279.427393478115	311.618251633057	287.73379713445
ZBTB49	54.5219120991406	47.4304800737761	73.5046374283954	60.9436167541718
ZBTB5	248.582955163878	242.307887333421	295.05382629708	363.663549156041
ZBTB6	223.632249626983	248.49447169087	207.055316699705	219.796650588816
ZBTB7A	513.799714019019	510.393209489547	356.135144723493	444.588679600106
ZBTB7B	383.501585104124	363.977379696586	522.814674666756	551.48977784103
ZBTB7C	2.77230061521054	1.03109739290818	4.14110633399411	4.9953784224731
ZBTB8A	158.945235272071	181.473141151839	133.55067927131	166.845639310601
ZBTB8B	1.84820041014036	0	2.07055316699705	0
ZBTB8OS	334.524274235405	296.956049157554	347.852932055505	297.724553979397
ZBTB9	191.288742449527	206.219478581635	140.7976153558	187.826228684988
ZC2HC1A	120.133026659123	139.198148042604	181.173402112242	192.821607107462
ZC2HC1B	0.924100205070179	0	0	0
ZC2HC1C	18.4820041014036	8.2487791432654	16.5644253359764	9.99075684494619
ZC3H10	98.8787219425091	126.824979327706	230.866678120171	268.751359129053
ZC3H11A	1461.92652442102	1623.97839383038	1464.91636565042	1726.4027828067
ZC3H12A	24.9507055368948	38.1506035376025	37.269957005947	27.9741191658493
ZC3H12B	1.84820041014036	3.09329217872453	3.10582975049558	3.99630273797848
ZC3H12C	209.770746550931	284.582880442656	270.207188293115	399.630273797848
ZC3H12D	0	2.06219478581635	3.10582975049558	0.999075684494619
ZC3H13	711.557157904038	676.399889747763	422.392846067399	548.492550787546
ZC3H14	994.331820655513	965.107159762052	820.974330714332	854.2097102429
ZC3H15	1873.15111567725	1912.68566384466	1184.35641152231	1129.95459916341
ZC3H18	626.539939037581	584.632221778935	539.379100002732	536.503642573611
ZC3H3	249.507055368948	213.437160331992	250.536933206643	254.764299546128
ZC3H4	976.773916759179	986.760205013123	525.920504417252	588.455578167331
ZC3H6	136.766830350386	152.60241415041	153.220934357782	238.779088594214
ZC3H7A	2630.9132838348	2623.1117675584	1344.82428196459	1381.72167165606
ZC3H7B	2272.36240426757	2129.21611635538	2442.21746047302	2910.30746893283
ZC3H8	198.681544090088	180.442043758931	168.75008311026	184.829001631505
ZC3HAV1	926.87250568539	948.609601475521	467.945015741334	628.418605547115
ZC3HAV1L	60.0665133295616	71.1457201106641	21.7408082534691	35.9667246418063
ZC3HC1	592.348231449985	587.72551395766	512.461908831771	443.589603915611
ZC4H2	12.0133026659123	8.2487791432654	31.0582975049558	22.9787407433762
ZCCHC10	213.467147371211	231.996913404339	255.713316124136	224.792029011289
ZCCHC11	616.374836781809	609.378559208731	496.932760079293	602.442637750255
ZCCHC12	1.84820041014036	3.09329217872453	1.03527658349853	3.99630273797848
ZCCHC13	0	0	0	0
ZCCHC14	371.488282438212	408.314567591637	553.872972171712	654.394573343976
ZCCHC16	0	0	0	0
ZCCHC17	2000.67694397694	1810.60702194676	1497.00993973887	1229.86216761288
ZCCHC18	18.4820041014036	13.4042661078063	24.8466380039646	27.9741191658493
ZCCHC2	149.704233221369	159.820095900767	141.832891939298	149.861352674193
ZCCHC24	2345.36632046811	2312.75145229304	566.296291173694	611.434318910707
ZCCHC3	523.040716069721	507.299917310822	383.052335894455	346.679262519633
ZCCHC4	212.543047166141	237.15240036888	141.832891939298	139.870595829247
ZCCHC5	0.924100205070179	0	0	0
ZCCHC6	427.858394947493	439.247489378883	317.829911134048	402.627500851332
ZCCHC7	510.103313198739	531.01515734771	336.464889637021	332.692202936708
ZCCHC8	303.104867263019	296.956049157554	259.85442245813	264.755056391074
ZCCHC9	481.456206841563	437.185294593066	530.061610751246	476.559101503933
ZCRB1	1018.35842598734	1053.78153555215	1112.92232726092	1020.05627386901
ZCWPW1	69.3075153802634	57.7414540028578	80.7515735128851	91.914962973505
ZCWPW2	8.31690184563161	6.18658435744905	15.5291487524779	13.9870595829247
ZDBF2	315.118169928931	352.635308374596	338.535442804018	497.53969087832
ZDHHC1	121.981227069264	129.91827150643	273.313018043611	210.804969428365
ZDHHC11	11.0892024608421	7.21768175035723	19.670255086472	22.9787407433762
ZDHHC12	305.877167878229	283.551783049748	399.616761230431	308.714386508837
ZDHHC13	201.453844705299	233.028010797248	237.078337621163	258.760602284106
ZDHHC14	149.704233221369	148.478024578777	81.7868500963836	97.9094170804727
ZDHHC15	0.924100205070179	0	4.14110633399411	1.99815136898924
ZDHHC16	287.395163776826	310.360315265361	452.415866988856	384.644138530428
ZDHHC17	486.076707866914	514.517599061179	603.566248179641	624.422302809137
ZDHHC18	221.784049216843	234.059108190156	247.431103456148	207.807742374881
ZDHHC19	0	0	1.03527658349853	0
ZDHHC2	91.4859203019477	102.078641897909	184.279231862738	193.820682791956
ZDHHC20	649.642444164336	643.404773174701	454.486420155853	563.478686054965
ZDHHC21	186.668241424176	179.410946366022	217.408082534691	304.718083770859
ZDHHC22	4.62050102535089	3.09329217872453	5.17638291749263	3.99630273797848
ZDHHC23	69.3075153802634	75.2701096822968	60.0460418429145	70.934373599118
ZDHHC24	337.296574850615	294.893854371738	404.793144147924	305.717159455354
ZDHHC3	373.336482848352	403.159080627096	596.319312095151	625.421378493632
ZDHHC4	788.257474924863	871.277297007408	1152.26283743386	1002.0729115481
ZDHHC5	1577.4390500548	1661.09789997507	1445.24611056394	1606.51370066735
ZDHHC6	216.239447986422	192.815212473829	230.866678120171	222.7938776423
ZDHHC7	687.530552572213	654.746844496691	576.649057008679	603.44171343475
ZDHHC8	584.955429809423	633.093799245619	729.869991366461	679.371465456341
ZDHHC8P1	0	0	0	0
ZDHHC9	656.111145599827	685.679766283936	672.929779274042	669.380708611395
ZEB1	642.249642523774	631.031604459803	75.5751905953924	112.895552347892
ZEB1-AS1	58.2183129194213	72.1768175035723	22.7760848369676	22.9787407433762
ZEB2	1537.70274123678	1550.7704789339	5636.04572056598	7581.98536962967
ZEB2-AS1	0.924100205070179	1.03109739290818	4.14110633399411	2.99722705348386
ZER1	453.733200689458	485.64687205975	883.090925724243	963.108959852813
ZFAND1	508.255112788598	460.900534629954	299.194932631074	281.739343027483
ZFAND2A	157.09703486193	175.28655679439	315.759357967051	267.752283444558
ZFAND2B	217.163548191492	223.748134261074	430.675058735387	343.682035466149
ZFAND3	953.671411632425	997.071178942205	1257.86104895071	1405.69948808393
ZFAND4	20.3302045115439	26.8085322156126	28.9877443379587	31.9704219038278
ZFAND5	2386.0267294912	2388.02156197533	4916.5284950345	4925.44312455847
ZFAND6	1279.8787840222	1341.45770817354	1580.86734300225	1471.63848326057
ZFAT	182.047740398825	178.379848973114	151.150381190785	180.832698893526
ZFAT-AS1	19.4061043064738	12.3731687148981	13.4585955854808	18.9824380053978
ZFC3H1	693.075153802634	718.674882856998	475.191951825824	596.448183643288
ZFHX2	12.0133026659123	14.4353635007145	16.5644253359764	35.9667246418063
ZFHX3	594.196431860125	524.828572990261	420.322292900402	778.279958221308
ZFHX4	229.176850857404	225.81032904689	172.891189444254	319.704219038278
ZFP1	155.24883445179	174.255459401482	184.279231862738	175.837320471053
ZFP106	6460.38453364562	6643.36050250737	8153.8383716344	11497.3629771641
ZFP112	161.717535887281	187.659725509288	161.50314702577	166.845639310601
ZFP14	85.9413190715266	92.7987653617358	139.762338772301	185.828077315999
ZFP161	129.374028709825	136.104855863879	157.362040691776	170.84194204858
ZFP2	0	2.06219478581635	2.07055316699705	4.9953784224731
ZFP28	20.3302045115439	23.715240036888	21.7408082534691	17.9833623209031
ZFP3	1.84820041014036	0	1.03527658349853	0.999075684494619
ZFP30	156.17293465686	152.60241415041	105.59821151685	110.897400978903
ZFP36	77.624417225895	104.140836683726	140.7976153558	124.884460561827
ZFP36L1	2293.61670898418	2461.22947687181	1092.21679559095	1248.84460561827
ZFP36L2	659.807546420108	631.031604459803	371.664293475971	445.5877552846
ZFP37	101.65102255772	114.451810612807	90.0690627643718	104.902946871935
ZFP41	157.09703486193	154.664608936226	143.903445106295	151.859504043182
ZFP42	5.54460123042107	5.15548696454088	0	0
ZFP57	0	0	0	3.99630273797848
ZFP62	283.698762956545	277.365198692299	243.289997122154	274.74581323602
ZFP64	328.979673004984	291.800562193014	268.136635126118	286.734721449956
ZFP82	154.32473424672	142.291440221328	93.1748925148674	88.9177359200211
ZFP90	401.059489000458	361.915184910769	384.087612477953	451.582209391568
ZFP91	2234.47429585969	2311.72035490013	1119.13398676191	1410.6948665064
ZFP91-CNTF	0	0	0	0
ZFP92	0	0	0	0
ZFPL1	411.22459125623	394.910301483831	503.144419580284	509.528599092256
ZFPM1	122.905327274334	120.638394970256	129.409572937316	75.9297520215911
ZFPM2	23.1025051267545	20.6219478581635	41.4110633399411	33.9685732728171
ZFR	2508.93205676554	2390.08375676115	2037.4243163251	2429.75206469091
ZFR2	5.54460123042107	3.09329217872453	1.03527658349853	4.9953784224731
ZFX	670.89674888095	651.653552317967	567.331567757193	707.34558462219
ZFY	0	0	0	0
ZFYVE1	717.101759134459	703.208421963375	1441.10500422995	1487.62369421249
ZFYVE16	1312.22229119965	1246.59674802598	1270.28436795269	1693.43328521838
ZFYVE19	226.404550242194	207.250575974543	364.417357391481	286.734721449956
ZFYVE20	412.1486914613	440.278586771791	372.69957005947	450.583133707073
ZFYVE21	341.917075875966	349.542016195871	516.603015165765	448.584982338084
ZFYVE26	502.710511558177	501.113332953373	722.623055281972	920.148705419544
ZFYVE27	316.042270134001	255.712153441227	455.521696739352	384.644138530428
ZFYVE28	101.65102255772	97.9542523262766	129.409572937316	151.859504043182
ZFYVE9	588.651830629704	609.378559208731	582.860716509671	738.316930841524
ZG16	0	0	0	0
ZG16B	3.69640082028072	3.09329217872453	2.07055316699705	1.99815136898924
ZGLP1	10.165102255772	13.4042661078063	28.9877443379587	29.9722705348386
ZGPAT	376.108783463563	360.884087517861	577.684333592178	497.53969087832
ZHX1	571.093926733371	621.75172792363	736.081650867452	864.200467087846
ZHX1-C8ORF76	2.77230061521054	2.06219478581635	5.17638291749263	3.99630273797848
ZHX2	158.945235272071	146.415829792961	289.877443379587	277.743040289504
ZHX3	1444.36862052469	1364.14185081752	1035.27658349853	1430.67638019629
ZIC1	85.0172188664565	87.6432783971949	129.409572937316	126.882611930817
ZIC2	94.2582209171583	97.9542523262766	65.2224247604072	56.9473140161933
ZIC3	1.84820041014036	0	5.17638291749263	0.999075684494619
ZIC4	24.0266053318247	17.528655679439	28.9877443379587	42.9602544332686
ZIC5	8.31690184563161	6.18658435744905	1.03527658349853	1.99815136898924
ZIK1	60.0665133295616	61.8658435744905	38.3052335894455	44.9584058022579
ZIM2	0	0	0	0
ZIM3	0	0	0	0
ZKSCAN1	2203.05488888731	2204.48622603768	1074.61709367147	2339.8352530864
ZKSCAN2	136.766830350386	169.099972436941	143.903445106295	168.843790679591
ZKSCAN3	107.195623788141	127.856076720614	145.973998273292	159.852109519139
ZKSCAN4	98.8787219425091	103.109739290818	141.832891939298	126.882611930817
ZKSCAN5	465.74650335537	495.957845988832	483.474164493812	502.535069300794
ZMAT1	2.77230061521054	2.06219478581635	11.3880424184838	20.980589374387
ZMAT2	866.805992355828	851.686446542153	1142.94534818237	1006.06921428608
ZMAT3	2659.56039019198	2761.27881820809	4250.84565184495	5104.27767208301
ZMAT4	2.77230061521054	1.03109739290818	1.03527658349853	0
