id	A375R_RPL10a_vivo__Ronly_vehicle_rep1	A375R_RPL10a_vivo__Ronly_vehicle_rep2	A375R_RPL10a_vivo__Ronly_vehicle_rep3	A375R_RPL10a_vivo__SR_vehicle_rep1	A375R_RPL10a_vivo__SR_vehicle_rep2	A375R_RPL10a_vivo__SR_vehicle_rep3	A375R_RPL10a_vivo__Ronly_vem10d_rep1	A375R_RPL10a_vivo__Ronly_vem10d_rep2	A375R_RPL10a_vivo__Ronly_vem10d_rep3	A375R_RPL10a_vivo__SR_vem10d_rep1	A375R_RPL10a_vivo__SR_vem10d_rep2	A375R_RPL10a_vivo__SR_vem10d_rep3
168	ACOT2	325.5659076	318.5888276	328.8706872	278.6562699	312.9511623	340.4249477	350.5548069	359.5429095	321.6472211	344.9414574	324.4483108	318.4003936
169	ACOT4	1.118783187	1.642210451	0	0	2.38894017	2.638953083	1.544294303	1.867755374	0	0	1.150525925	2.744830979
170	ACOT6	1.118783187	0.821105226	0	0	0	0	0.772147152	0	0	1.623253917	0	1.82988732
171	ACOT7	5906.056447	5069.503664	5002.170815	4584.168833	5329.72552	5123.087585	5926.229389	5463.184469	4770.901161	5103.510315	5395.966588	4832.732411
172	ACOT8	1110.951705	1052.656899	952.0568083	794.0793051	903.0193843	958.8196201	1114.20834	1063.686685	1039.075967	891.1664005	862.8944437	1011.012744
173	ACOT9	1209.404626	1219.34126	1052.147887	1067.271727	1303.166863	1321.235843	1576.724484	1507.278587	1067.773117	1352.98214	1450.813191	1197.661251
174	ACOX1	324.4471244	307.0933544	291.9323129	419.8056877	389.3972477	358.0179682	315.8081851	268.9567738	328.8215086	331.955426	381.9746071	329.3797175
175	ACOX2	787.623364	660.9897067	689.9135069	753.1004419	784.7668459	622.7929275	741.2612656	877.8450257	760.4744708	879.8036231	609.7787402	969.8402793
176	ACOX3	251.7262172	215.9506744	215.6724434	224.928427	268.7557691	271.8121675	363.6813085	301.6424929	270.2314943	296.2438399	253.1157035	247.9497318
177	ACOXL	0	0	0	0	0	0	0	0	0	0	0	0
178	ACP1	5842.285805	6508.901124	6387.955631	5652.351201	6619.753211	5729.167143	7048.931348	5703.191034	6031.184325	6420.780869	6837.575572	6398.201013
179	ACP2	336.7537394	291.4923551	266.9095433	490.8357173	339.2295042	333.3877395	348.2383654	475.3437427	373.0629479	382.2762975	288.7820071	361.4027456
180	ACP5	101.8092701	123.1657839	102.4741996	200.3411091	185.1428632	138.9848624	94.97409966	170.8996167	132.724318	187.4858274	96.64417769	299.1865767
181	ACP6	900.6204659	808.7886474	851.9657296	872.394466	861.2129313	900.7626523	927.3487292	813.4074653	758.0830416	965.0244537	890.5070659	801.4906459
182	ACPL2	240.5383853	252.0793043	225.2049271	828.6836785	760.8774442	595.5237457	183.7710221	240.0065655	353.9315147	245.1113415	224.3525554	301.9314077
183	ACPP	5.593915937	7.389947032	2.383120922	175.7537912	76.44608544	36.06569213	7.721471517	10.27265456	3.58714373	4.058134793	1.150525925	12.80921124
184	ACPT	0	0.821105226	0	0	0	0.879651028	1.544294303	0	0	0.811626959	1.150525925	0
185	ACR	1.118783187	0.821105226	0	0	0	0	0	0	0	0	0	0
186	ACRBP	0	0.821105226	2.383120922	2.731924215	0	4.398255138	2.316441455	1.867755374	4.782858307	0	1.150525925	0.91494366
187	ACRC	20.13809737	28.7386829	26.21433014	71.03002959	39.41751281	25.5098798	16.98723734	21.4791868	29.89286442	17.85579309	17.25788887	20.12876051
188	ACRV1	3.356349562	4.926631354	3.574681383	8.195772645	14.33364102	3.51860411	6.177177214	6.537143809	4.782858307	8.116269585	13.8063111	8.234492938
189	ACSBG1	6.712699125	3.284420903	7.149362766	2.731924215	8.361290595	0.879651028	6.177177214	2.801633061	7.17428746	3.246507834	8.053681474	6.404605618
190	ACSBG2	0	1.642210451	0	0	0	0.879651028	2.316441455	0.933877687	0	0	0	0.91494366
191	ACSF2	170.0550445	116.5969421	176.3509482	158.4516045	111.0857179	152.1796278	138.9864873	115.8008332	154.2471804	150.9626143	149.5683702	236.9704079
192	ACSF3	690.2892267	610.9022879	656.549814	569.1508781	570.9567007	562.9766577	677.1730521	716.2841859	633.7287257	693.9410495	668.4555624	629.4812379
193	ACSL1	522.4717485	501.6952929	484.9651076	451.6781369	547.067299	454.7795813	445.5289065	532.3102816	492.6344056	596.5458145	475.167207	419.9591398
194	ACSL3	1181.435046	1362.213569	950.8652479	1491.630621	1555.200051	1096.04518	1125.0184	1238.321813	1210.063152	1223.121827	1476.124762	1147.339349
195	ACSL4	1308.976329	1246.437733	1245.180682	1152.872019	1610.145675	1167.296914	1284.85286	1158.008332	1077.338834	967.4593346	1428.953199	1131.785307
196	ACSL5	14.54418144	12.31657839	8.340923227	18.2128281	27.47281196	18.47267158	18.53153164	15.87592068	8.370002037	29.21857051	8.053681474	21.04370417
197	ACSL6	1.118783187	4.105526129	1.191560461	1.82128281	0	0	3.088588607	3.735510748	0	3.246507834	3.451577775	2.744830979
198	ACSM1	0	0	0	0	0	0	0	0	0	0	0	0
199	ACSM2A	1.118783187	0	0	0	0	0	0	0	0	0	0	0
200	ACSM2B	0	0	0	0	0	0	0	0	0	0	0	0
201	ACSM3	13.42539825	13.95878884	3.574681383	8.195772645	3.583410255	12.31511439	16.98723734	6.537143809	5.978572884	4.869761751	9.204207399	6.404605618
202	ACSM4	0	0	0	0.910641405	0	0	0	0	0	0	1.150525925	0
203	ACSM5	1.118783187	0.821105226	1.191560461	1.82128281	0	2.638953083	0.772147152	2.801633061	1.195714577	1.623253917	1.150525925	1.82988732
204	ACSS1	133.1351993	158.4733086	154.9028599	194.8772607	219.7824957	194.4028771	280.2894161	181.1722713	196.0971906	267.0252694	234.7072887	267.1635486
205	ACSS2	1078.506993	1100.281002	1137.94024	1074.556858	1404.69682	1045.905072	628.5277815	791.9282785	838.1959183	758.8712062	862.8944437	977.1598286
206	ACSS3	90.62143818	74.72057554	96.51639734	127.4897967	78.83502561	128.42905	84.16403954	69.10694883	62.17715799	75.48130714	83.98839252	100.6438026
207	ACTA1	121.9473674	170.789887	33.36369291	79.22580223	225.7548461	133.7069562	157.5180189	353.9396434	82.50430579	254.039238	230.105185	270.8233233
208	ACTA2	1009.142435	660.1686015	826.9429599	642.0021905	477.788034	817.1958046	482.5919698	413.7078153	434.0443914	486.1645482	816.8734067	632.2260689
209	ACTB	88669.16152	85407.26006	75925.04101	72452.45146	103000.3499	84201.95566	112007.6658	102306.3006	86493.20962	77916.99965	92225.00761	76503.92905
210	ACTBL2	24.61323012	19.70652542	28.59745106	20.94475231	20.30599145	25.5098798	5.405030062	16.80979837	23.91429153	12.17440438	10.35473332	14.63909856
211	ACTC1	1.118783187	4.926631354	4.766241844	1.82128281	0	1.759302055	4.63288291	3.735510748	4.782858307	6.493015668	4.6021037	2.744830979
212	ACTG1	285894.9745	250883.7751	273184.3007	189387.9143	225149.2497	220904.1236	184992.5589	219422.0336	201354.7476	230213.9287	289495.3332	279514.3731
213	ACTG2	2.237566375	0	0	2.731924215	0	1.759302055	0.772147152	0	2.391429153	0	9.204207399	1.82988732
214	ACTL6A	1614.40414	1516.581352	1417.956949	1308.591699	1450.086683	1425.914316	1689.457968	1504.476954	1604.648962	1495.016858	1302.395347	1494.102996
215	ACTL6B	0	0	1.191560461	0	0	0	0	0	0	0	0	0
216	ACTL7A	0	0	0	0.910641405	0	0	0	0	0	0	0	0
217	ACTL7B	0	0	1.191560461	0	0	0	0	0	0	0.811626959	0	0
218	ACTL8	1.118783187	2.463315677	2.383120922	31.87244917	26.27834187	21.99127569	2.316441455	4.669388435	1.195714577	4.869761751	2.30105185	1.82988732
219	ACTL9	0	0	0	1.82128281	0	0	0	0	0	0	0	0
220	ACTN1	3388.794275	2537.215148	2810.891127	3476.828884	3191.624067	2975.859426	3083.955724	3810.220963	2705.902087	2925.915186	3266.343101	2752.150529
221	ACTN2	25.73201331	34.48641948	23.83120922	36.4256562	32.2506923	40.46394727	30.11373892	39.22286285	26.30572069	39.76972097	47.17156292	35.68280273
222	ACTN3	0	0	0	0.910641405	0	0.879651028	0	0	0	0	1.150525925	0
223	ACTN4	8908.870522	6849.659793	7338.820879	8564.582414	8516.571706	9663.846189	11706.52297	11244.82123	8482.399207	7608.191109	9209.960029	8368.074712
224	ACTR10	765.2477002	738.9947032	766.1733764	621.0574382	672.4866579	766.176045	662.5022562	789.1266455	719.8201752	751.5665636	786.9597326	810.6400825
225	ACTR1A	3071.05985	2603.724671	2727.481895	3026.97203	3208.346648	3188.734975	3955.709858	3573.01603	3061.029316	3676.670122	3575.834575	3205.962584
226	ACTR1B	2339.375645	2321.264473	2346.182548	2287.531209	1966.09776	2362.74266	2342.694458	2697.972638	2512.196326	2383.748377	2249.278183	2592.950332
227	ACTR2	6109.674987	5750.199896	5490.710604	6628.558787	7335.240792	6431.128663	5764.850635	6284.062955	5974.98574	4814.571118	5566.244425	5439.340057
228	ACTR3	4328.572152	3929.80961	3926.191719	3853.834426	4426.706135	4271.58539	4567.250402	4555.455357	4202.936737	3554.926078	4019.937582	3634.156217
229	ACTR3B	672.3886957	918.8167476	846.0079273	584.631782	735.7935724	657.9789686	830.8303352	639.7062156	754.4958979	672.0271217	571.8113847	693.5272941
230	ACTR3BP2	0	0	0	0	0	0	0	0	0	0	0	0
231	ACTR3BP5	0	0	0	0	0	0	0	0	0	0	0	0
232	ACTR3C	4.47513275	5.74773658	4.766241844	1.82128281	7.16682051	7.037208221	4.63288291	0.933877687	3.58714373	2.434880876	0	0
233	ACTR5	228.2317702	243.868252	278.8251479	256.8008762	286.6728204	263.0156573	284.922299	287.6343276	290.5586421	257.2857459	222.0515035	228.7359149
234	ACTR6	827.8995587	826.8529623	822.1767181	715.7641443	894.6580937	792.5655759	909.5893447	734.9617396	744.9301813	690.6945417	716.7776512	815.2148008
235	ACTR8	903.9768155	784.9765958	872.2222574	692.9981092	787.1557861	802.2417372	808.4380678	781.655624	777.2144749	795.3944194	928.4744214	902.1344485
236	ACTRT1	0	0	0	0	0	0	0	0	0	0	0	0
237	ACTRT2	0	0	0	0	0	0	0	0	0	0	0	0
238	ACVR1	402.7619475	382.6350352	356.2765778	315.0819261	278.3115298	303.4796045	237.0491756	416.5094484	420.891531	374.1600279	333.6525182	424.5338581
239	ACVR1B	506.8087839	633.072129	543.3515702	771.31327	569.7622306	576.1714231	398.4279303	621.0286618	640.9030131	532.4272848	517.7366662	651.4398857
240	ACVR1C	7.831482312	11.49547316	4.766241844	13.65962107	1.194470085	7.916859248	5.405030062	0	4.782858307	4.869761751	4.6021037	4.574718299
241	ACVR2A	63.77064169	75.54168077	29.78901152	79.22580223	93.16866663	48.38080652	50.96171201	68.17307115	75.33001833	66.5534106	55.22524439	59.47133788
242	ACVR2B	524.7093149	564.0992901	593.3971096	650.1979631	659.347487	518.1144553	525.0600632	606.0866188	573.9429968	449.641335	552.2524439	608.4375337
243	ACVRL1	3.356349562	2.463315677	2.383120922	6.374489835	7.16682051	2.638953083	1.544294303	4.669388435	2.391429153	4.058134793	3.451577775	3.659774639
244	ACY1	159.9859958	167.5054661	137.029453	105.634403	132.5861794	155.6982319	159.0623133	159.6930845	163.812897	135.5417021	126.5578517	124.4323377
245	ACY3	2.237566375	3.284420903	2.383120922	5.46384843	5.972350425	1.759302055	5.405030062	1.867755374	3.58714373	4.058134793	1.150525925	1.82988732
246	ACYP1	477.720421	476.2410309	538.5853284	522.7081665	559.0119998	505.7993409	559.0345378	484.6825195	467.5243995	510.5133569	495.8766736	473.9408158
247	ACYP2	257.3201331	243.0471468	280.0167083	223.1071442	241.2829572	187.3656689	210.7961724	223.1967672	249.9043465	264.5903885	237.0083405	225.991084
248	ADA	760.7725675	737.3524927	742.3421672	580.9892164	640.2359656	728.3510509	656.325079	609.8221296	613.4015779	505.6435952	656.9503031	860.9619838
249	ADAD1	0	0	0	0	0	0	0	0	0	0	0	0
250	ADAD2	0	0	0	0	0	0	0	0.933877687	1.195714577	0	0	0
251	ADAL	651.1318151	555.0671326	610.078956	458.9632681	550.6507092	628.9504847	722.729734	541.6490584	609.8144341	570.5737519	723.6808067	574.5846183
252	ADAM1	31.32592925	45.98189264	44.08773706	69.20874678	53.75115383	49.26045755	28.56944461	33.61959673	39.45858103	34.89995922	33.36525182	37.51269005
253	ADAM10	663.4384302	628.1454977	490.9229099	734.8876138	693.9871194	540.1057309	662.5022562	781.655624	759.2787562	535.6737926	716.7776512	597.4582098
254	ADAM11	32.44471244	56.65626058	42.8961766	62.83425694	32.2506923	51.0197596	58.68318353	42.02449591	53.80715595	40.58134793	52.92419254	59.47133788
255	ADAM12	16.78174781	15.60099929	15.49028599	50.08527727	8.361290595	22.87092672	27.79729746	42.9583736	29.89286442	24.34880876	26.46209627	25.61842247
256	ADAM15	8035.100852	7165.785305	6747.806891	6761.512432	7034.234331	6047.600815	7760.851022	8129.405265	7622.680427	8212.041566	8180.239326	7389.99994
257	ADAM17	692.526793	690.5494948	670.8485395	733.066331	679.6534784	550.6615433	488.769147	628.4996833	753.3001833	584.3714101	594.8219032	630.3961816
258	ADAM18	0	0	0	0	0	0	0	0	3.58714373	1.623253917	0	0
259	ADAM19	1011.380001	1042.803637	896.0534667	3431.296814	1758.259965	2028.47527	731.9954998	1363.461423	1248.326018	1153.321908	1003.258606	1161.978448
260	ADAM2	0	0	0	0	0	0.879651028	0	0	0	0	0	0
261	ADAM20	1.118783187	0	0	0	0	0.879651028	0	0	1.195714577	0	1.150525925	0
262	ADAM21	1.118783187	0	2.383120922	0.910641405	1.194470085	0.879651028	1.544294303	3.735510748	2.391429153	2.434880876	5.752629624	6.404605618
263	ADAM21P1	0	0	0	0	0	0	0	0	0	0	0	0
264	ADAM22	124.1849338	123.9868891	131.0716507	141.1494178	127.8082991	89.72440482	100.3791297	125.1396101	156.6386096	96.58360807	100.0957555	124.4323377
265	ADAM23	135.3727657	119.0602577	121.539167	173.0218669	142.1419401	113.4749826	85.70833384	173.7012498	142.2900346	159.8905108	92.04207399	124.4323377
266	ADAM28	3.356349562	9.853262709	17.87340691	8.195772645	13.13917094	10.55581233	6.177177214	12.14040993	10.76143119	3.246507834	10.35473332	6.404605618
267	ADAM29	0	0.821105226	0	0	0	0	0	0	0	0	0	0
268	ADAM30	0	0	0	0	0	0	0	0	0	0	0	0
269	ADAM32	2.237566375	4.105526129	2.383120922	0.910641405	5.972350425	2.638953083	6.177177214	1.867755374	5.978572884	5.68138871	5.752629624	3.659774639
270	ADAM33	0	0	0	0	0	0	0	0	0	2.434880876	0	0
271	ADAM3A	0	0	0	0	0	0	0	0	0	0	0	0
272	ADAM5P	0	0	0	0	0	0	0	0	0	0	0	0
273	ADAM6	0	0	0	0	0	0	0	0	0	0	0	0
274	ADAM7	0	0	0	0	0	0	0.772147152	0	0	0	0	0
275	ADAM8	52.58280981	41.05526129	45.27929752	49.17463587	39.41751281	41.3435983	47.87312341	39.22286285	38.26286646	57.62551406	39.11788145	39.34257737
276	ADAM9	1941.08883	2114.345956	1882.665528	2706.426256	2332.800076	1694.207879	2042.329216	2601.783236	2585.134915	2365.080957	2229.719242	1948.829995
277	ADAMDEC1	0	0	0	0	0	0	0	0	0	0	0	0.91494366
278	ADAMTS1	1303.382413	1592.944138	1071.212854	722.1386341	1150.274692	916.5963708	464.8325853	734.9617396	897.9816471	1099.754529	1614.187873	1572.788151
279	ADAMTS10	4.47513275	4.105526129	1.191560461	9.10641405	8.361290595	13.19476541	3.860735759	9.33877687	1.195714577	7.304642627	11.50525925	10.97932392
280	ADAMTS12	578.4109079	578.8791841	631.5270443	633.8064179	447.9262819	680.8498954	640.8821359	571.5331444	618.1844362	633.0690277	1188.49328	611.1823647
281	ADAMTS13	14.54418144	13.13768361	9.532483688	27.31924215	9.555760681	21.99127569	10.03791297	11.20653224	26.30572069	18.66742005	9.204207399	15.55404222
282	ADAMTS14	0	0	0	0.910641405	0	0	0	0	0	0.811626959	0	0
283	ADAMTS15	13.42539825	11.49547316	7.149362766	37.3362976	14.33364102	21.11162466	13.12650158	24.28081986	28.69714984	27.59531659	43.71998515	26.53336613
284	ADAMTS16	17.900531	20.52763064	19.06496738	22.76603512	13.13917094	36.06569213	13.89864873	28.9502083	27.50143526	36.52321313	26.46209627	26.53336613
285	ADAMTS17	34.68227881	50.08741877	36.93837429	34.60437339	46.58433332	35.1860411	40.92379904	37.35510748	58.59001426	30.03019747	43.71998515	34.76785907
286	ADAMTS18	57.05794256	40.23415606	35.74681383	36.4256562	48.97327349	31.66743699	37.83521043	36.42122979	41.85001019	36.52321313	19.55894072	22.87359149
287	ADAMTS19	2.237566375	7.389947032	2.383120922	2.731924215	5.972350425	3.51860411	3.088588607	8.404899183	1.195714577	5.68138871	3.451577775	3.659774639
288	ADAMTS2	5.593915937	4.105526129	7.149362766	93.79606471	11.94470085	36.94534316	2.316441455	5.603266122	4.782858307	107.9463855	37.96735552	14.63909856
289	ADAMTS20	11.18783187	7.389947032	3.574681383	21.85539372	2.38894017	6.157557193	3.088588607	8.404899183	13.15286034	4.869761751	5.752629624	6.404605618
290	ADAMTS3	43.63254431	41.05526129	32.17213245	71.03002959	66.89032476	45.74185344	65.6325079	62.56980503	46.63286849	68.98829148	44.87051107	48.49201397
291	ADAMTS4	21.25688056	23.81205155	35.74681383	65.56618116	28.66728204	24.63022877	16.21509019	15.87592068	16.74000407	11.36277742	23.0105185	13.7241549
292	ADAMTS5	8.9502655	17.24320974	7.149362766	8.195772645	10.75023077	17.59302055	13.12650158	26.14857523	43.04572476	43.82785576	25.31157035	32.93797175
293	ADAMTS6	1296.669714	1385.204516	1087.894701	1445.18791	1586.256273	1006.320776	1314.966599	1645.492484	1335.613182	977.1988581	1145.923821	713.6560546
294	ADAMTS7	25.73201331	34.48641948	28.59745106	38.24693901	16.72258119	44.86220241	41.69594619	30.81796367	32.28429357	31.65345138	40.26840737	34.76785907
295	ADAMTS8	0	0	0	1.82128281	0	0	0	0	0	0	1.150525925	0
296	ADAMTS9	27.96957969	29.55978813	23.83120922	26.40860074	23.8894017	29.02848391	14.67079588	30.81796367	13.15286034	17.04416613	28.76314812	21.95864783
297	ADAMTS9-AS2	13.42539825	7.389947032	28.59745106	24.58731793	16.72258119	22.87092672	10.81006012	10.27265456	9.565716614	9.739523502	17.25788887	20.12876051
298	ADAMTSL1	972.2225899	1066.615688	887.7125434	866.9306175	992.6046407	715.1562854	842.4125425	1350.387135	1244.738874	1176.047463	1279.384828	1044.865659
299	ADAMTSL2	1.118783187	0	0	0.910641405	0	0.879651028	0.772147152	0	0	1.623253917	2.30105185	2.744830979
300	ADAMTSL3	2.237566375	0	0	6.374489835	1.194470085	1.759302055	0.772147152	1.867755374	2.391429153	4.058134793	1.150525925	2.744830979
301	ADAMTSL4	177.8865268	145.335625	160.8606622	230.3922755	138.5585299	170.6522994	125.8599857	209.1886019	209.2500509	203.7183666	207.0946665	334.8693795
302	ADAMTSL5	228.2317702	263.5747775	266.9095433	126.5791553	152.8921709	141.6238154	135.8978987	150.3543076	180.5529011	135.5417021	213.997822	174.754239
303	ADAP1	73.83969037	67.33062851	63.15270443	54.6384843	59.72350425	60.6959209	50.96171201	99.9249125	72.93858918	156.644003	77.08523697	121.6875067
304	ADAP2	0	0	0	0	0	3.51860411	0	0	0	0	3.451577775	0.91494366
305	ADAR	2604.52726	2313.053421	2567.812793	3149.90862	2903.756777	2777.058294	3268.498893	3059.383302	2777.644962	2770.894436	2631.25279	2431.920248
306	ADARB1	203.6185401	179.0009392	182.3087505	255.8902348	220.9769657	241.0243816	196.1253765	211.0563573	185.3357594	210.2113823	182.9336221	200.3726615
307	ADARB2	2.237566375	3.284420903	0	1.82128281	0	0	0.772147152	0	1.195714577	3.246507834	1.150525925	0
308	ADARB2-AS1	1.118783187	0	0	0	0	0.879651028	0	0.933877687	0	0.811626959	0	0.91494366
309	ADAT1	676.8638284	714.3615464	815.0273553	844.1645824	698.7649998	846.2242886	860.171927	762.9780702	845.3702057	822.989736	673.0576661	617.5869703
310	ADAT2	382.6238501	356.359668	345.5525337	308.7074363	355.9520853	322.8319271	356.7319841	271.7584069	324.0386503	264.5903885	337.104096	329.3797175
311	ADAT3	86.14630543	105.9225741	91.7501555	74.67259521	102.7244273	86.20580071	106.5563069	98.05715713	90.87430783	93.33710023	60.97787402	75.94032376
312	ADC	299.8338942	292.3134604	324.1044454	250.4263864	329.6737435	340.4249477	440.8960236	403.4351608	430.4572476	385.5228053	483.2208884	471.1959848
313	ADCK1	53.701593	61.58289193	36.93837429	48.26399446	51.36221366	63.33487399	62.54391929	47.62776203	40.65429561	44.63948272	65.57997772	52.15178861
314	ADCK2	1630.067104	1740.743079	1669.376206	1334.089658	1337.806495	1398.645134	1377.510519	1559.575737	1749.330426	1632.181814	1692.423635	1944.255277
315	ADCK3	617.5683195	506.6219243	483.7735472	476.2654548	525.5668374	517.2348042	679.4894935	649.0449924	683.9487379	575.4435136	591.3703254	654.1847167
316	ADCK4	921.8773465	853.9494348	881.7547411	743.0833865	689.2092391	813.6772005	882.5641944	1020.728312	875.2630702	867.6292187	830.6797178	1170.212941
317	ADCK5	72.72090719	55.83515535	41.70461613	49.17463587	62.11244442	59.81626988	71.80968511	78.4457257	58.59001426	58.43714101	65.57997772	69.53571814
318	ADCY1	1.118783187	1.642210451	1.191560461	25.49795934	8.361290595	7.037208221	1.544294303	0	3.58714373	2.434880876	8.053681474	3.659774639
319	ADCY10	1.118783187	1.642210451	0	1.82128281	0	0	0	0	0	0	0	0
320	ADCY2	0	1.642210451	1.191560461	0	1.194470085	0.879651028	3.088588607	0.933877687	0	0	2.30105185	0.91494366
321	ADCY3	729.4466382	776.7655435	686.3388255	810.4708504	619.9299741	617.5150214	847.0454254	1002.050758	909.9387929	754.8130714	660.4018809	709.99628
322	ADCY4	0	0.821105226	0	0.910641405	0	0	0	0	0	3.246507834	0	1.82988732
323	ADCY5	3.356349562	5.74773658	1.191560461	2.731924215	8.361290595	5.277906166	2.316441455	0.933877687	7.17428746	5.68138871	5.752629624	8.234492938
324	ADCY6	801.0487622	720.109283	699.4459906	897.8924253	830.1567091	714.2766344	736.6283827	845.1593067	888.4159305	796.2060463	836.4323474	825.2791811
325	ADCY7	547.0849787	625.682182	529.0528447	687.5342608	547.067299	504.9196898	634.7049587	735.8956173	656.4473026	609.5318459	513.1345625	522.4328297
326	ADCY8	1.118783187	3.284420903	2.383120922	0	0	0	0.772147152	1.867755374	1.195714577	0	0	0.91494366
327	ADCY9	153.2732967	205.2763064	189.4581133	277.7456285	207.8377948	157.4575339	212.3404667	251.2130978	200.8800489	236.1834449	190.9873035	172.9243517
328	ADCYAP1	3.356349562	3.284420903	1.191560461	0.910641405	1.194470085	1.759302055	0.772147152	4.669388435	7.17428746	4.058134793	2.30105185	0
329	ADCYAP1R1	0	0.821105226	2.383120922	4.553207025	2.38894017	3.51860411	0.772147152	5.603266122	1.195714577	0	2.30105185	6.404605618
330	ADD1	1820.260246	1655.348135	1825.470626	1783.035871	1821.56688	1929.074704	1893.304816	2271.190535	1877.271885	2055.039459	1963.947754	2051.303685
331	ADD2	1321.282944	934.4177469	1321.440551	1124.642135	901.8249142	1064.377743	1212.271028	894.6548241	962.5502343	905.7756857	1233.363791	925.9229837
332	ADD3	928.5900456	845.7383825	978.2711385	1122.820852	1097.718008	943.8655526	836.2353653	758.3086818	776.0187603	812.4385855	804.2176215	1034.801279
333	ADH1A	0	0	0	0	0	0	0	0	0	0	0	0
334	ADH1B	1.118783187	0.821105226	15.49028599	0	0	0.879651028	2.316441455	0	3.58714373	11.36277742	0	0
335	ADH1C	1.118783187	0	0	0	1.194470085	0	0	0	0	0.811626959	1.150525925	0
336	ADH4	0	0	0	0	0	0	0	0	0	0	0	0
337	ADH5	2851.778345	2472.347835	2776.335874	2470.570132	2661.27935	2678.537379	2944.197089	2951.053491	2679.596366	2688.920114	2941.89479	2929.649599
338	ADH6	0	0	0	0	0	0	0.772147152	0	0	0	0	0
339	ADH7	0	0	0	0	0	0	0	0	0	0	0	0
340	ADHFE1	7.831482312	10.67436793	7.149362766	14.57026248	14.33364102	13.19476541	6.949324365	13.07428762	7.17428746	7.304642627	11.50525925	10.06438026
341	ADI1	2754.444208	3385.416846	3005.115483	2541.600161	3472.324537	2939.793734	4053.772546	3245.224962	3466.376558	3815.458332	3077.656849	3143.746415
342	ADIG	0	0	0	0.910641405	0	0.879651028	0	0	0	0	0	0
343	ADIPOQ	0	3.284420903	28.59745106	2.731924215	0	0.879651028	0	0	3.58714373	62.49527581	0	0
344	ADIPOR1	7603.250542	7890.821219	7767.782645	7047.453833	7497.688724	6380.108903	5956.343128	6482.978903	7611.918995	7958.813955	6426.837816	6544.591998
345	ADIPOR2	2408.740203	3137.443068	2583.303079	2917.695062	3524.881221	2583.535068	2190.581469	2880.078787	3040.702169	3115.835894	2666.919094	3022.058908
346	ADK	1654.680334	1485.379353	1472.76873	1333.179017	1575.506042	1616.798589	1626.914049	1604.401866	1393.007482	1480.407572	1703.928895	1575.532982
347	ADM	1507.000954	839.1695407	1295.226221	691.1768264	520.7889571	639.5062971	559.806685	789.1266455	546.4415616	801.887435	829.5291918	1592.916912
348	ADM2	10.06904869	46.80299787	30.98057199	47.35335306	43.00092306	31.66743699	21.62012025	20.54530911	51.4157268	48.69761751	37.96735552	59.47133788
